ID	[Eubacterium]	[Prevotella]	[Ruminococcus]	Abiotrophia	Achromobacter	Acidovorax	Acinetobacter	Actinobacillus	Actinobaculum	Actinomyces	Aerococcus	Aeromonas	Aggregatibacter	Agrobacterium	Akkermansia	Alcaligenes	Alistipes	Allobaculum	Alloiococcus	Anaerococcus	Anaerolinea	Anaerotruncus	Aquabacterium	Arcobacter	Arthrobacter	Atopobium	Bacillus	Bacteroides	Bifidobacterium	Blautia	Brevibacterium	Brevundimonas	Bulleidia	Burkholderia	Butyricimonas	Caldicoprobacter	Campylobacter	Candidatus Solibacter	Candidatus Xiphinematobacter	CandidatusArthromitus	Capnocytophaga	Carnobacterium	Cellvibrio	Cetobacterium	Chitinophaga	Chryseobacterium	Cloacibacterium	Clostridium	Comamonas	Coprococcus	Corynebacterium	Cupriavidus	Cystobacter	DA101	Deinococcus	Delftia	Dermabacter	Desulfovibrio	Devosia	Dialister	Dok59	Dokdonella	Dorea	Dyadobacter	E6	Enhydrobacter	Enterobacter	Enterococcus	Exiguobacterium	Faecalibacterium	Filifactor	Finegoldia	Flavobacterium	Flexispira	Fusobacterium	Gemmiger	Geobacillus	Geobacter	Granulicatella	HA73	Haemophilus	Helicobacter	Hyphomicrobium	Kaistobacter	Kosmotoga	Lachnoanaerobaculum	Lachnospira	Lactobacillus	Lactococcus	Lautropia	Leptotrichia	Lysobacter	Massilia	Megamonas	Megasphaera	Mesorhizobium	Methanobacterium	Methanosaeta	Methylobacterium	Microbacterium	Micrococcus	Moraxella	Mucispirillum	Mycobacterium	Mycoplasma	Neisseria	Nitrosomonas	Nitrospira	Nocardioides	Ochrobactrum	Odoribacter	Oleibacter	Olsenella	Oscillospira	Paenibacillus	Paludibacter	Parabacteroides	Paracoccus	Parvimonas	PD-UASB-13	Pediococcus	Pelomonas	Peptococcus	Peptoniphilus	Peptostreptococcus	Petrimonas	Phascolarctobacterium	Phyllobacterium	Porphyromonas	Prevotella	Propionibacterium	Propionicimonas	Proteiniclasticum	Pseudomonas	Pseudoxanthomonas	Ralstonia	Rhodococcus	Rhodoplanes	Roseburia	Roseococcus	Roseomonas	Rothia	Rubrivivax	Rubrobacter	Ruegeria	Ruminococcus	Schwartzia	Sedimentibacter	Selenomonas	Serratia	SHD-231	Shewanella	Sphingobacterium	Sphingobium	Sphingomonas	Sporanaerobacter	Staphylococcus	Stenotrophomonas	Streptococcus	Sutterella	Syntrophobacter	Syntrophomonas	T78	Tannerella	Thermomonas	Thioalkalimicrobium	Treponema	Turicibacter	vadinHB04	Veillonella	Weissella	Zoogloea
SY52	0	0	0	0	0	0	0.001112793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024570462	0.03756788	0.055016469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005074335	0	0	0.013887652	0.001602421	0	0.001157304	0	0	0	0	0.00053414	0	0	0	0.000133535	0	0	0	0.001157304	0	0	0	0.025238138	0	0.005697498	0	0	0.00155791	0	0	0	0	0	0	0	0	0.002492656	0	0	0	0	0	0.010816345	0.000890234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002937773	0.000178047	0	0	0.000311582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003204843	0	0.727454821	0	0	0.02399181	0	0	0	0.00703285	0	0	0	0	0	0	0	0.000489629	0	0	0	0	0	0	0	0	0.001691445	0	0.004228612	0	0.022478412	0	0	0	0	0	0	0	0	0	0	0.017493101	0	0
SY53	0	0.000235475	0	0	0	0	0.000461894	7.25E-05	0	0	0	0	0	0	0	0	0	0	0.18563601	0.000181135	0	0	0	0	0	0	0	0.000688312	4.53E-05	0.001603043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000135851	0.001747951	0.000516234	0	0.79836073	0	0	0	0.003043065	0	0	0	0	0	0	0	0	0	0	0.000190192	0	0.000570575	0	0.000697369	0	0	0	0	0.000978128	0	0	0	0.000181135	0	0.000407553	0	0	0	0	0	0	0.000298872	0	0.000670199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000896617	0	0	0	0	0	0	0	0	5.43E-05	0	0	0	0.001005298	0	0	9.06E-05	0	0	0	0	0	0	0	0.000335099	0	0	0	6.34E-05	0	0	0	0.000153965	0	0	0	0	0.000344156	0	0	0.000181135	0.000153965	0	0	0	0	0	0	0	0	0	0	0	0	0
SY54	0	0	0	0	0	0	0.000707377	0	0	0	0	0	0.001719659	0	6.10E-05	0	0	0	0.078348152	0.002024563	0	0	0.000146354	0	0	0	0	0	0.000121962	0	0	0	0	0	0	0	6.10E-05	0	0	0	9.76E-05	0	0	0	0	0	0.000219531	0.000768358	0.000243923	0	0.657251229	0	0	0	0	0	0	0	0	0.000170746	0	0	0	0	0	0	0	0.001451343	0	8.54E-05	0	0.001256205	0	0	0.000146354	0	0	0	0.000121962	0	0.000109765	0	0	0	0	0	0	4.88E-05	0	0.000146354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000243923	0	0	0	8.54E-05	0.001951386	0	0	0	0	0.004878465	0	0	0	0	6.10E-05	0	0.213579208	0	0	0	0	3.66E-05	0	0	0	0	0	8.54E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000182942	0	0.000195139	0	0.033393095	0	0	0	0	0	0	0	0	0	0	0	0	0
SY55	0	0	0	0	0	0	0	0	0	0.001070274	0	0	0	0	0.000204946	0	0	0	0	0.011226488	0	0	0	0	0	0	0	0	0	0.001594025	0	0	0	0	0	0	0.00434941	0	0	0	0	0	0	0	0	0.000136631	0	0.001571253	0	0	0.817393086	0	0	0	0	0.000341577	0	0	0	0.001821742	0	0	0	0	0	0.000500979	0	0	0	0	0	0.0341349	0.000182174	0	0	0	0	0	0.000979187	0	0.000478207	0.000182174	0	0	0	0	0	0	0	0	0.000113859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00191283	0	0	0	0	0	0	0	0	0	0.027986519	0	0	0	0	0	0	0.09051783	0	0	0.000797012	0	0	0	0	0	0	0	0	0	0	0	0.000136631	0	0	0	0	0	0	0	0	0	0	0	0	0.002368265	0	0	0	0	0	0	0	0	0	0	0	0	0
SY56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.95E-05	0	0	0	0.503617387	0.00179881	0	0	0	0	0	0	0	0.000247089	0	0	0	0	0	0	0	0	0.000197671	0	0	0	0	0	0	0	0	0	0.000148254	0.000108719	0.000464528	0	0.301775089	0	0	0	0	0.000326158	0	0	0	0.000326158	0	0	0	0	0	0.000168021	0	6.92E-05	0	0	0	0.007254542	0	0	0	0	0	0	0	0	0.000128486	0	0	0	0	0	0	0.000405226	0	0	0	0	0	0	0	0	0	0	0	0	0	0.097155508	0	0	0	0	0	0	0	0	6.92E-05	0	0	0	0	0	0	0	0	0	0	0	7.91E-05	0.004991204	0	0	6.92E-05	0	0	0.000513946	0.079711004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.97E-05	0	0	0	0	0	0	0	0	0.000148254	0	0	0	0.000158137	0	0	0	0	0	0	0	0	0	0	0	0	0
SY57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000134893	0	0	0	0.160470256	0.000404678	0	0	0	0	0	0	0	0.000238656	0	0.000217903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.19E-05	0	0	0.820136345	0	0	0	0	0.00034242	0	0	0	0	0	0	0	0	0	0	0	0.000249032	0	0	0	0.000352796	3.11E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000684839	0	0	0	0	0	0	0	0	0	0	0	0.00022828	0	0.001369678	0	0	0	0	0	0	0	0	0	0	0	6.23E-05	0	0	9.34E-05	0	0	0	0	0	0	0.000145269	0	0	0	0	0	0	0.014111836	0	0	0.000207527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000134893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000332043	0	0
SY58	0	0	0	0	0	0	0.001309758	0	0	0	0	0	0	0	0.000416741	0	0	0	0.000119069	0.016669643	0	0	0	0	0	0	0	0.003929273	0.006012979	0.010835268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001428827	0.000357207	0	0.007203667	0	0	0.762398047	0	0	0	0.001190689	0.001726499	0	0.000476276	0	0	0	0	0	0	0	0	0	0.000833482	0	0.002500447	0	0.035601596	0.000654879	0	0	0	0	0	0	0	0.000357207	0	0	0	0	0	0	0.004465083	0	0	0	0	0	0	0	0	0	0	0	0.000773948	0	0	0	0.001369292	0	0.002202774	0	0	0.000893017	0	0	0	0	0	0.000714413	0	0	0	0	0	0	0.000714413	0	0.019348693	0	0	0	0	0	0.000476276	0.096088587	0	0	0.002440912	0	0	0	0	0	0	0	0.003095791	0	0	0	0	0	0	0	0	0	0	0	0	0.001726499	0	0	0	0.007918081	0	0	0	0	0	0	0	0	0	0	0.00375067	0	0
SY59	0	0	0	0	0	0	0.000953569	0	0	0	0	0	0	0	0.000293406	0	0	0	0.000183379	0	0	0	0	0	0	0	0	0.001246974	0.002420597	0.004767843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000440109	0.008875523	0.002200543	0	0.702046505	0	0	0	0	0.000623487	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002017164	0	0.000146703	0.000183379	0	0.000183379	0	0	0	0	0	0.015770557	0	0	0	0	0	0	0.001210299	0.001503704	0	0	0	0	0	0	0	0	0	0	0	0	0.000916893	0	0	0	0.000733514	0	0	0	0	0	0	0	0.001723759	0.000660163	0	0.000110027	0.001943813	0	0	0	0.00077019	0	0	0	0	0	0	0	0	0.2339177	0	0	0.003704247	0.000220054	0	0	0	0	0	0	0.001393677	0	7.34E-05	0	0	0	0	0	0	0	0	0	0.000586811	0.000806866	0	0	0	0.007225116	0	0	0	0	0	0	0	0	0	0	0.000146703	0	0
SY60	0	0	0	0	0	0	0.000479904	0	0	0.001639672	0	0.001359728	0	0	0.00019996	0	0	0	0	0.013037393	0	0	0	0	0	0.000559888	0	0.003479304	0.003919216	0.005038992	0	0	0	0	0	0	0.001959608	0	0	0	0	0	0	0	0.000759848	0	0	0.000679864	0.001919616	0	0.589282144	0	0	0	0	0.001439712	0	0	0	0.00239952	0	0	0	0	0	0	0	0	0	0.006958608	0	0.038312338	0.000919816	0	0	0	0	0	0.005758848	0	0.002079584	0.001639672	0	0	0	0	0	0.002879424	0.010077984	0.003919216	0	0	0	0	0	0	0	0	0	0.001439712	0	0	0	0.001479704	0	0	0	0	0	0	0	0	0	0.002159568	0.0009998	0	0	0	0	0	0	0.000559888	0	0.045190962	0.002159568	0	0	0	0	0.012277544	0.19120176	0	0	0.015756849	0.001079784	0	0	0	0	0.000759848	0	0.002839432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000839832	0.011317736	0	0	0	0	0	0.001639672	0	0	0	0	0.007078584	0	0.000519896
SY61	0	0	0	0	0	0	7.42E-05	0	0	0	0	0	0	0	7.42E-05	0	0	0	3.18E-05	0.004730188	0	0	0	0	0	0	0.000943917	0.002142372	0.006893772	0.003457492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000445444	0	0	0.004889275	0	0	0.798033684	0	0	0	0	0.000222722	0	0	0	0.001177244	0	0	0	0	0	0	0	0.000954522	0	0.003552944	0	0.007264975	0	0	0	0	0	0	0	0	0.000413626	0	0	0	0	0	0	0.000275751	0.000233328	0	0	0	0	0	0.001675717	0	0	0	0	0.000625742	0	0	0	0.00106058	0	0	0	0.000583319	0.00151663	0	8.48E-05	0	0	0.001230273	0.000275751	0	0	0.00085907	0	0	0	0	0	0.005536229	0	0	0	0	0	0.000296962	0.14109961	0	0	0.005674105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00032878	0.002036314	0	0	0	0	0	0	0	0	0	0	0.001304514	0	0
SY62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.62E-05	0	0	0	0.006448259	0.007024248	0	0	0	0	0	0	0	0.001840353	0	0.00158748	0	0	0	0	0	0	0	0	0	0	0.000295018	0	0	0	0	0	0	0.003722851	0	0	0.1134416	0	0	0	0	0.000309067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006785423	0	0	0.000674328	0	0	0	0.000196679	0	0.626717429	0	0	0	0	0	0	0.000435503	0.000407406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001137928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016591273	0	0	0	0	0	5.62E-05	0.207917732	0	0	0.00028097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000435503	0	0.000224776	0	0.003385687	0	0	0	0	0	0	0	0	0	0	2.81E-05	0	0
SY63	0	0.000127605	0	0	0	0	0.002679711	0	0	0	0	0	0	0	0.00017014	0	0	0	0	0.065142493	0	0	0	0	0	0	0	0.000446618	0.001424926	0.000319013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001595066	0	0	0.65329647	0	0	0	0.000233943	0.000659294	0	0	0	0	0	0	0	0	0	8.51E-05	0	0	0	0	0	0.014185453	0	0	4.25E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000829434	0.000233943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000191408	0	0	0.000255211	0	0	0	0	0	0	0	0	0	0.033751595	0	0	0	0	0	0	0.220438111	0	0	0.000871969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000276478	0	0	0	0	0	0	0.001637601	0.000255211	0.000850702	0	0	0	0	0	0	0	0	0	0	0	0	0
SY64	0	0	0	0	0	0	0.001823154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000341841	0	0	0	0	0.009989365	0.0006457	0.004254026	0	0	0	0	0	0	0	0	0	0	0.001557277	0	0	0	0	0	0.001785172	0.014357338	0	0	0.405613795	0	0	0	0	0.000493771	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00368429	0	0	0	0	0.000873595	0	0	0	0.002734731	0	0.000949559	0.000455789	0	0	0	0	0	0.00831814	0.002696749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006457	0	0	0	0	0	0	0	0	0	0	0	0.000759648	0	0	0	0	0	0	0.001177454	0	0	0	0.000303859	0.000569736	0.520358554	0	0	0	0	0	0	0	0	0	0	0.004254026	0	0	0	0.000835612	0	0	0	0	0	0	0	0.000379824	0	0	0	0.000303859	0	0	0	0	0	0	0	0	0	0	0	0.009837435	0	0
SY65	0	0.000438508	0	0	0	0	0.000371045	0	0	0	0	0	0	0	0	0	0.00023612	0	0	0	0	0	0	0	0.000438508	0	0	0.003170748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000438508	0	0	0	0	0	0	0.000101194	0	0.01015314	0	0	0	0	0	0	0	0	0	0.000640896	0	0	0	0	0.196653849	0	0	0.001652837	0	0	0.001045672	0	0	0	0	0	0	0.008028064	0	0	0	0	0	0.000202388	0	0	0	0	0	0	0	0.00097821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000303582	0	0	0	0	0	0	0	0	0	0	0	0.508601498	0.209775349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00023612	0	0	0.024758821	0.00816299	0.000168657	0	0	0	0	0	0	0	0	0	0	0	0
SY66	0.000745468	0.003995706	0.008379055	0	0	0	0.013537691	0	0	0.000208731	0	0	0	0	0.00184876	0	0.001938216	0.00849833	0.000477099	0	0	0	0	0.00092438	0.00161021	0	0.001252385	0.071266698	0.010645277	0.014879532	0	0.001043655	0	0	5.96E-05	0.000119275	0.024719704	0.00068583	0	0	0	0	0.000596374	0.102606155	0	0	0	0.036020992	0	0.008379055	0.01401479	0	0	0.001550573	0	0	0	0.005904103	0.000596374	0.00161021	0	0.000566555	0.003280057	0	0.000417462	0	0	0.003369513	0	0.038346851	0	0	0.001133111	0.001818941	0.001341842	0.003160782	0	0.002236403	0	0	0.003488788	0.00161021	0.000834924	0.001043655	0.000834924	0	0.001580391	0.249254532	0.003786975	0	0	0.000894561	0	0.00459208	0	0.00137166	0.000268368	0	0.020276718	0	0	0.001103292	0.002474952	0	0.000387643	0	0	0.00205749	0.00023855	0	0.002564408	0	0	0.013388597	0	0.001073473	0.011450382	0	0	0	0	0	0	0	0	0.000566555	0	0	0.000626193	0.007454676	0.003369513	0	0	0.005128817	0	0	0	0.002504771	0.022036021	0	0	0.000834924	0.001162929	0	0	0.009720897	0	0	0	0	0	0.001103292	0.000208731	0	0.002027672	0	0	0.044101861	0.029281966	0.004055344	0	0	5.96E-05	0	0.001222567	0	0.000417462	0.028357586	0	0	0.005695372	0
SY67	0	0.000700203	0.000371983	0	0	0	0.002560119	0	0	0.000218814	0	0	0	0	0.000218814	0	0.000175051	0.000875254	0.022231461	0	8.75E-05	0	0	0.000218814	0.000284458	0	0	0.002910221	0.237544036	0.000350102	0	0.000262576	0	0.000547034	0	0	8.75E-05	0.000109407	0	0	0	0	0	0	0	0	0	0.04282182	0	0.000306339	0.024397716	0	0	0	0	0	0	0.000262576	0	0	0	0	0	0	0	0	0	0.00032822	0.00032822	0.000700203	0	0	0	0	0.000371983	0	0	0.000196932	0	0	0	0	0	0.000196932	0	0	0.000175051	0.002034966	0.000175051	0	0	0.000175051	0	0.003282204	0	0	0	0	0	0	0	0.000459509	0	0	0	0.000196932	0	0	0	0	0	0	0	0.000853373	0	8.75E-05	0	0	0	0	0	0	0	0	0	0	0.000109407	0.001137831	0.00048139	0.002013085	0.000503271	0	0	0.000525153	0	0	0	0.000722085	0.000262576	0	0	0.00048139	0.000196932	0	0	0.000131288	0	0	0	0	0	0	0	0	0.002757051	0	0.047416906	0.00450756	0.368131988	0	0	0	0	0	0	0	0.000131288	4.38E-05	0	0.210017286	0	0
SY68	0.002131287	0.004459309	0.002065709	0	0	0	0.011279428	0	0	0	0	0	0	0	0.001573874	0	0	0.005344613	0.003114958	0	0.000524625	0	0	0.001180405	0.001868975	0	0.004229786	0.040658404	0.025509869	0.003016591	0	0.000163945	0	0.004623254	0	0	0.001868975	0	0.014033707	0	0	0	0	0.013017247	0	0	0	0.010099023	0	0.01088596	0.072135878	0.000622992	0	0.003311693	0	0	0	0	0.003311693	0.003934684	0	0.003344482	0	0	0	0	0	0.000721359	0	0.006885697	0	0	0.00577087	0	0.00272149	0	0	0.00032789	0	0	0	0.005967604	0.002918224	0.016427307	0	0	0.003869106	0.04213391	0	0	0	0.010623647	0.001639452	0.00203292	0	0.000196734	0	0	0	0	0	0	0	0	0	0.001147616	0	0.004459309	0.004196997	0	0.003213325	0	0	0.011049905	0	0	0.004492098	0	0	0	0	0	0	0	0	0	0	0.004131418	0.002655912	0.134828513	0.003606794	0	0	0.001049249	0	0	0	0.006590596	0.003869106	0	0	0	0.002360811	0	0	0.020657092	0	0	0	0	0.001049249	0	0.000852515	0	0.011935209	0	0	0.033412027	0.027083743	0.0050823	0	0	0	0	0.001147616	0	0.007279166	0.006688963	0	0.010066234	0	0
SY69	0	0.007116441	0.001232769	0	0	0	0.016418245	0	0	0.001568979	0	0	0	0	0.000588367	0	0.000868542	0.000700437	0.00411857	0	0.000168105	0	0	0.112518211	0.031295528	0	0.000616385	0.022638126	0.006836266	0.002689678	0	0.00056035	0	0.002241399	0	0	0.002157346	0.001821136	0.000140087	0	0	0.000840524	0.000952594	0.000168105	0	0	0	0.005631514	0	0.006640143	0.014597109	0	0	0.001204752	0	0	0	0.002633643	0.005379357	0.000868542	0.000364227	8.41E-05	0.000420262	0	0	0	0	0.125378236	0.00367029	0.004762972	0	0	0.00078449	0	0.003726325	0.001540962	0	0.00044828	0	0	0.001512944	0.000420262	0.000280175	0.004959094	0	0	0.00044828	0.037151182	0.000196122	0	0	0.001625014	0.00367029	0.000840524	0	0	0	0	0.013112182	0	0	0.009217752	0	0.000252157	0.00044828	0.003950465	0	0.000616385	0.000420262	0	8.41E-05	0	0	0.006051776	0	0	0.00434271	0	0	0	0	0	0	0	0	0	0.000532332	0.027036871	0.00044828	0.014316934	0.001625014	0	0	0.012271658	0	0	0	0.001428892	0.003222011	0	0	0.001596997	0	0	0	0.002017259	0	0	0	0	0	0.005771601	0.000896559	0	0.150986215	0	0	0.076655833	0.014989353	0.002857783	0.000392245	0.00011207	0	0	0.000532332	0	0.000924577	0.002913818	0	0	0	0
SY70	0.009165418	0.091066655	0.001116301	0	0	0	0.000470021	0	0	0.000411269	0	0	0	0	0	0	0.004053935	0.001615699	0.000205634	0	0	0	0	0	0.000940043	0	0.000705032	0.06268911	0.002173849	0.002496989	0	0	0	0.000293763	0.022942922	0	0	0.000205634	0	0	0	0	0	0.000352516	0	0	0	0.00240886	0	0.013395611	0.036221028	0	0	8.81E-05	0	0	0	0	0	0.001968215	0	0	0.002261978	0	0	0	0	0	0	0.06148468	0	0	5.88E-05	0	0.001263183	0.003848301	0	0	0	0	0	0.000440645	0	0.000705032	0	0	0.010810493	0.004641462	0.000146882	0	0	0.000528774	0	0.017214535	0	0	0	0	0	0	0	0.000675656	0.000646279	0	0	0	0	0.000146882	0	0	0.008137246	0	0	0.073029582	0	0	0.064069798	0	0	0	0	0	0	0	0	0	0	0.002261978	0	0.350019095	0.004523956	0	0	0.000763785	0	0	0	0	0.034928469	0	0	0	0	0	0	0.008783526	0	0	0	0	0	0.000822538	0	0	0.001439441	0	0.002379484	0.003642666	0.003407655	0.044358274	0	0	0	0	0	0	0	0.000264387	0	0	0	0
SY71	0	0.000966106	0.003844296	0	0	0	0.000845343	0	0	0	0	0	0	0	8.05E-05	0	0	0	0.000161018	0	0	0	0	0	0	0	0	0.004528621	0.000422671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000583689	0	0.00187183	0.00223412	0	0	0	0	0	0	0.060864665	0	0	0	0	0.000885597	0	0	0	0	0	0	0.000181145	0	0	0	0.001127123	0.000523307	0	0	0	0	0	0	0.000845343	0	0	0	0	0	0.853312938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000422671	0	0	0	0	0	0	0	0.000100636	0	0	0.007245793	0	0	0.000342162	0	0	0	0	0	0	0	0	0	0	0.000241526	0	0.000704452	0.000422671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00086547	0	0	0	0	0	0	0	0	0.00050318	0	0	0.014813622	0.000784961	0.000100636	0	0	0	0	0	0	0	0.000221399	0	0	0	0
SY72	0.001795747	0.016572176	0.000461763	0	0	0	0.001154409	0	0	0	0	0	0	0	0	0	0	0.000179575	0.002231857	0	0	0	0	0	0.001231369	0	0	0.009055694	0	0.010543598	0	0	0	0	0	0	0.000384803	0	0	0	0	0	0	0.000307842	0	0	0	0.019188836	0	0.004335445	0.018906647	0	0	0	0	0	0	0.001333983	0	0.003155383	0	0	0.005772043	0	0	0	0	0	0.001257023	0.016777404	0	0	0.000410456	0	0.002642313	0.011441471	0	0.029065442	0	0	0.001103102	0.000359149	0	0	0	0	0.003001462	0.270772941	0.000538724	0	0	0.000769606	0	0.000461763	0	0	0	0	0.000102614	0	0	0.001282676	0	0	0	0.000179575	0.000282189	7.70E-05	0	0	0	0	0	0.008234781	0	0.000102614	0.005233319	0	0	0	0	0	0	0	0	0.000487417	0.014879044	0.001205716	0.00400195	0.025987019	0	0	0	0.001436597	0	0	0	0	0.072419897	0	0	0	0	0	0	0.006002925	0	0	0	0	0	0	0	0	0.001103102	0	0	0.013647675	0.293501962	0.000307842	0	0	0	0	0.00130833	0	0.052281881	0.000795259	0	0	0	0
SY73	0.003699655	0.010258135	0.0081981	0	0	0	0.0054654	0	0	0	0.000924914	0	0	0	0.003741697	0	0.001387371	0.005044984	0.001177163	0	0	0	0	0.000588582	0.004456403	0	0.004456403	0.110485159	0.007315227	0.00601194	0	0.001471454	0	0.012444295	0	0	0.000630623	0.013747583	0.000168166	0	0	0.000294291	0.0027327	0.000840831	0	0	0	0.01122509	0	0.002900866	0.094971832	0	0	0.007819726	0	0	0	0.002648617	0.000924914	0.001429412	0	0.001471454	0.004498444	0	0	0	0	0.003447406	0.004582528	0.005549483	0	0	0.001597578	0	0.023543261	0.000798789	0	0	0	0	0.004414361	0.002102077	0.001429412	0.008996889	0	0	0	0.054359707	0.001303288	0	0	0.000672665	0	0.00163962	0	0.00109308	0	0	0	0	0	0.013032876	0.001555537	0.001891869	0.001681661	0.001555537	0	0.001303288	0.001975952	0	0.001219205	0	0	0.012906752	0	0	0.005633566	0	0	0.000168166	0.001051038	0	0	0	0	0	0.002060035	0.004624569	0.029008661	0.018246027	0.021987724	0.000210208	0	0.026065753	0	0	0	0.00958547	0.007567477	0	0	0	0	0	0	0.006432355	0	0	0	0	0	0	0.001849828	0	0.006894812	0	0.124274783	0.066888085	0.014336164	0.001765745	0.000252249	0	0.000210208	0	0.001261246	0	0.004708652	0.002438409	0	0.003026991	0	0
SY74	0.00388422	0.004070962	0.009859944	0	0	0	0.01210084	0	0	0.001605976	0.000186741	0	0	0	0.001269841	0	0.011316527	0.006311858	0.000672269	0	0.001419234	0	0	0.000709617	0.010084034	0	0.000896359	0.135723623	0.016283847	0.001867414	0	0.002577031	0	0.000597572	0.001269841	0	0.001643324	0.000410831	0.000672269	0	0	0	0.00302521	0.003398693	0	0	0	0.010196078	0	0.003286648	0.033837535	0.000672269	0	0.000560224	0	0	0	0.002390289	0.005228758	0.004631186	0	0	0.001904762	0	0	0	0	0.003510738	0.031521942	0.00799253	0	0	0.010830999	0	0.014042951	0.002054155	0	0.0021662	0	0	0.009561158	0.002838469	0.002091503	0.006386555	0	0	0.001008403	0.045676937	0.021736695	0	0	0.009971989	0.000298786	0.002240896	0	0.001531279	0	0	0.001830065	0	0	0.014528478	0	0.001269841	0.003697479	0.008366013	0	0.002502334	0.001979458	0	0.002128852	0	0	0.011055089	0	0	0.004929972	0	0	0	0.013482726	0	0	0	0	0.000971055	0.005602241	0.004593838	0.012399627	0.023267974	0.002240896	0	0	0.043211951	0	0	0	0.006162465	0.007432306	0	0	0.004481793	0.001120448	0	0	0.034323063	0	0	0	0	0	0	0.002278245	0	0.011279178	0	0.017553688	0.071858077	0.036227824	0.002987862	0	0	0	0	0.010308123	0	0.004070962	0.000634921	0	0	0	0
